t,mC,mF,Energy
0.261588069326884,0.194599764426096,0.991760198441256,0.512033593395267
0.261789600967352,0.194673437740766,0.991753131108229,0.512025592458552
0.261991132607819,0.194747112124896,0.991746062918624,0.512017591778582
0.262192664248287,0.194820787577992,0.991738993872328,0.512009591353832
0.262394195888755,0.194894464099561,0.991731923969225,0.512001591182784
0.262595727529222,0.194968141689108,0.991724853209201,0.511993591263917
0.26279725916969,0.195041820346142,0.99171778159214,0.511985591595716
0.262998790810157,0.195115500070172,0.991710709117929,0.511977592176666
0.263200322450625,0.195189180860706,0.991703635786452,0.511969593005254
0.263401854091092,0.195262862717256,0.991696561597594,0.51196159407997
0.26360338573156,0.195336545639332,0.991689486551241,0.511953595399306
0.263804917372027,0.195410229626445,0.991682410647279,0.511945596961754
0.264006449012495,0.195483914678109,0.991675333885591,0.511937598765811
0.264207980652963,0.195557600793836,0.991668256266064,0.511929600809974
0.26440951229343,0.195631287973142,0.991661177788582,0.511921603092744
0.264611043933898,0.195704976215539,0.991654098453031,0.511913605612621
0.264812575574365,0.195778665520545,0.991647018259296,0.511905608368109
0.265014107214833,0.195852355887676,0.991639937207261,0.511897611357715
0.2652156388553,0.195926047316448,0.991632855296813,0.511889614579947
0.265417170495768,0.195999739806381,0.991625772527836,0.511881618033313
0.265618702136235,0.196073433356992,0.991618688900215,0.511873621716328
0.265820233776703,0.196147127967801,0.991611604413835,0.511865625627503
0.26602176541717,0.19622082363833,0.991604519068582,0.511857629765357
0.266223297057638,0.196294520368098,0.99159743286434,0.511849634128407
0.266424828698106,0.196368218156628,0.991590345800995,0.511841638715173
0.266626360338573,0.196441917003442,0.991583257878431,0.511833643524179
0.266827891979041,0.196515616908065,0.991576169096534,0.511825648553948
0.267029423619508,0.196589317870021,0.991569079455189,0.511817653803007
0.267230955259976,0.196663019888834,0.99156198895428,0.511809659269886
0.267432486900443,0.196736722964031,0.991554897593693,0.511801664953114
0.267634018540911,0.196810427095139,0.991547805373312,0.511793670851225
0.267835550181379,0.196884132281684,0.991540712293023,0.511785676962755
0.268037081821846,0.196957838523196,0.991533618352711,0.511777683286239
0.268238613462314,0.197031545819203,0.99152652355226,0.511769689820218
0.268440145102781,0.197105254169236,0.991519427891555,0.511761696563232
0.268641676743249,0.197178963572825,0.991512331370483,0.511753703513826
0.268843208383716,0.197252674029502,0.991505233988926,0.511745710670545
0.269044740024184,0.197326385538799,0.99149813574677,0.511737718031937
0.269246271664651,0.197400098100249,0.9914910366439,0.511729725596551
0.269447803305119,0.197473811713387,0.991483936680202,0.51172173336294
0.269649334945586,0.197547526377747,0.991476835855559,0.511713741329658
0.269850866586054,0.197621242092864,0.991469734169857,0.511705749495261
0.270052398226522,0.197694958858275,0.991462631622981,0.511697757858308
0.270253929866989,0.197768676673518,0.991455528214815,0.511689766417358
0.270455461507457,0.19784239553813,0.991448423945244,0.511681775170976
0.270656993147924,0.19791611545165,0.991441318814154,0.511673784117725
0.270858524788392,0.197989836413618,0.991434212821428,0.511665793256173
0.271060056428859,0.198063558423574,0.991427105966952,0.511657802584889
0.271261588069327,0.198137281481059,0.99141999825061,0.511649812102444
0.271463119709794,0.198211005585616,0.991412889672288,0.511641821807412
0.271664651350262,0.198284730736788,0.99140578023187,0.511633831698368
0.27186618299073,0.198358456934117,0.99139866992924,0.51162584177389
0.272067714631197,0.198432184177149,0.991391558764284,0.511617852032558
0.272269246271665,0.198505912465429,0.991384446736886,0.511609862472954
0.272470777912132,0.198579641798504,0.991377333846931,0.511601873093663
0.2726723095526,0.198653372175919,0.991370220094304,0.511593883893271
0.272873841193067,0.198727103597223,0.991363105478889,0.511585894870366
0.273075372833535,0.198800836061964,0.991355990000571,0.511577906023539
0.273276904474002,0.198874569569693,0.991348873659235,0.511569917351383
0.27347843611447,0.198948304119958,0.991341756454765,0.511561928852495
0.273679967754938,0.199022039712312,0.991334638387046,0.511553940525469
0.273881499395405,0.199095776346305,0.991327519455963,0.511545952368907
0.274083031035873,0.199169514021492,0.991320399661401,0.511537964381411
0.27428456267634,0.199243252737425,0.991313279003243,0.511529976561583
0.274486094316808,0.199316992493658,0.991306157481375,0.51152198890803
0.274687625957275,0.199390733289747,0.991299035095681,0.51151400141936
0.274889157597743,0.199464475125249,0.991291911846045,0.511506014094185
0.27509068923821,0.199538217999718,0.991284787732353,0.511498026931115
0.275292220878678,0.199611961912715,0.991277662754489,0.511490039928767
0.275493752519146,0.199685706863796,0.991270536912338,0.511482053085758
0.275695284159613,0.199759452852521,0.991263410205783,0.511474066400706
0.275896815800081,0.19983319987845,0.99125628263471,0.511466079872233
0.276098347440548,0.199906947941145,0.991249154199003,0.511458093498964
0.276299879081016,0.199980697040167,0.991242024898546,0.511450107279523
0.276501410721483,0.200054447175079,0.991234894733225,0.511442121212539
0.276702942361951,0.200128198345443,0.991227763702923,0.511434135296642
0.276904474002418,0.200201950550826,0.991220631807525,0.511426149530465
0.277106005642886,0.20027570379079,0.991213499046915,0.511418163912642
0.277307537283354,0.200349458064904,0.991206365420979,0.511410178441811
0.277509068923821,0.200423213372733,0.9911992309296,0.511402193116611
0.277710600564289,0.200496969713844,0.991192095572662,0.511394207935683
0.277912132204756,0.200570727087808,0.991184959350051,0.51138622289767
0.278113663845224,0.200644485494192,0.99117782226165,0.51137823800122
0.278315195485691,0.200718244932567,0.991170684307345,0.511370253244978
0.278516727126159,0.200792005402504,0.991163545487019,0.511362268627597
0.278718258766626,0.200865766903574,0.991156405800557,0.511354284147728
0.278919790407094,0.200939529435352,0.991149265247843,0.511346299804027
0.279121322047561,0.201013292997408,0.991142123828762,0.51133831559515
0.279322853688029,0.20108705758932,0.991134981543198,0.511330331519756
0.279524385328497,0.20116082321066,0.991127838391035,0.511322347576508
0.279725916968964,0.201234589861006,0.991120694372157,0.511314363764068
0.279927448609432,0.201308357539934,0.991113549486449,0.511306380081103
0.280128980249899,0.201382126247022,0.991106403733796,0.51129839652628
0.280330511890367,0.201455895981849,0.991099257114081,0.511290413098271
0.280532043530834,0.201529666743993,0.991092109627189,0.511282429795748
0.280733575171302,0.201603438533036,0.991084961273003,0.511274446617385
0.280935106811769,0.201677211348558,0.991077812051409,0.511266463561861
0.281136638452237,0.201750985190141,0.991070661962291,0.511258480627854
0.281338170092705,0.201824760057367,0.991063511005532,0.511250497814046
0.281539701733172,0.201898535949821,0.991056359181018,0.511242515119121
0.28174123337364,0.201972312867088,0.991049206488631,0.511234532541764
0.281942765014107,0.202046090808751,0.991042052928257,0.511226550080666
0.282144296654575,0.202119869774398,0.99103489849978,0.511218567734515
0.282345828295042,0.202193649763615,0.991027743203083,0.511210585502005
0.28254735993551,0.20226743077599,0.991020587038052,0.511202603381831
0.282748891575977,0.202341212811112,0.991013430004569,0.511194621372691
0.282950423216445,0.202414995868571,0.99100627210252,0.511186639473284
0.283151954856913,0.202488779947956,0.990999113331789,0.511178657682312
0.28335348649738,0.20256256504886,0.990991953692258,0.511170675998479
0.283555018137848,0.202636351170874,0.990984793183814,0.511162694420492
0.283756549778315,0.202710138313591,0.990977631806339,0.511154712947058
0.283958081418783,0.202783926476605,0.990970469559718,0.511146731576891
0.28415961305925,0.20285771565951,0.990963306443836,0.511138750308701
0.284361144699718,0.202931505861903,0.990956142458575,0.511130769141206
0.284562676340185,0.203005297083379,0.99094897760382,0.511122788073122
0.284764207980653,0.203079089323536,0.990941811879456,0.511114807103169
0.284965739621121,0.203152882581972,0.990934645285366,0.51110682623007
0.285167271261588,0.203226676858285,0.990927477821434,0.51109884545255
0.285368802902056,0.203300472152076,0.990920309487544,0.511090864769334
0.285570334542523,0.203374268462945,0.99091314028358,0.511082884179153
0.285771866182991,0.203448065790493,0.990905970209427,0.511074903680737
0.285973397823458,0.203521864134324,0.990898799264968,0.51106692327282
0.286174929463926,0.203595663494039,0.990891627450087,0.511058942954137
0.286376461104393,0.203669463869244,0.990884454764669,0.511050962723428
0.286577992744861,0.203743265259543,0.990877281208597,0.511042982579432
0.286779524385328,0.203817067664542,0.990870106781754,0.511035002520891
0.286981056025796,0.203890871083848,0.990862931484026,0.511027022546552
0.287182587666264,0.203964675517068,0.990855755315296,0.51101904265516
0.287384119306731,0.20403848096381,0.990848578275447,0.511011062845465
0.287585650947199,0.204112287423684,0.990841400364365,0.51100308311622
0.287787182587666,0.204186094896299,0.990834221581932,0.510995103466177
0.287988714228134,0.204259903381268,0.990827041928032,0.510987123894094
0.288190245868601,0.204333712878201,0.99081986140255,0.510979144398728
0.288391777509069,0.204407523386711,0.990812680005369,0.510971164978841
0.288593309149537,0.204481334906412,0.990805497736374,0.510963185633196
0.288794840790004,0.204555147436918,0.990798314595448,0.510955206360557
0.288996372430472,0.204628960977844,0.990791130582474,0.510947227159693
0.289197904070939,0.204702775528807,0.990783945697336,0.510939248029374
0.289399435711407,0.204776591089423,0.99077675993992,0.51093126896837
0.289600967351874,0.204850407659311,0.990769573310107,0.510923289975458
0.289802498992342,0.204924225238089,0.990762385807782,0.510915311049413
0.290004030632809,0.204998043825377,0.990755197432829,0.510907332189015
0.290205562273277,0.205071863420795,0.990748008185132,0.510899353393045
0.290407093913744,0.205145684023964,0.990740818064574,0.510891374660285
0.290608625554212,0.205219505634507,0.990733627071039,0.510883395989523
0.29081015719468,0.205293328252046,0.990726435204411,0.510875417379546
0.291011688835147,0.205367151876207,0.990719242464573,0.510867438829144
0.291213220475615,0.205440976506612,0.990712048851409,0.51085946033711
0.291414752116082,0.205514802142889,0.990704854364803,0.510851481902239
0.29161628375655,0.205588628784663,0.990697659004639,0.510843503523327
0.291817815397017,0.205662456431562,0.9906904627708,0.510835525199175
0.292019347037485,0.205736285083215,0.99068326566317,0.510827546928584
0.292220878677952,0.205810114739249,0.990676067681632,0.510819568710357
0.29242241031842,0.205883945399297,0.990668868826071,0.510811590543302
0.292623941958888,0.205957777062987,0.990661669096369,0.510803612426226
0.292825473599355,0.206031609729952,0.990654468492411,0.51079563435794
0.293027005239823,0.206105443399825,0.99064726701408,0.510787656337258
0.29322853688029,0.20617927807224,0.990640064661259,0.510779678362994
0.293430068520758,0.206253113746829,0.990632861433834,0.510771700433966
0.293631600161225,0.206326950423229,0.990625657331685,0.510763722548993
0.293833131801693,0.206400788101076,0.990618452354698,0.510755744706899
0.29403466344216,0.206474626780007,0.990611246502756,0.510747766906507
0.294236195082628,0.206548466459659,0.990604039775743,0.510739789146644
